Original_ID,lon,lat,Class,margin,Human_Class,Conf,WC_local,WC_bams,City,DW_raw,ESRI_raw,WC_ee_raw,WC_C3,DW_C3,ESRI_C3,WC_ee_C3
8687,120.28591416139552,30.143077211188793,2,0.3,2.0,low,2,2,Hangzhou,6,7,60,2.0,1,1,2
8717,119.7630934810811,30.14927536165309,2,0.32,2.0,med,2,2,Hangzhou,6,7,10,2.0,1,1,2
8838,119.36711638933298,30.174701155859832,2,0.2733333333333334,1.0,high,2,2,Hangzhou,6,7,60,2.0,1,1,2
8848,120.17137769173674,30.177666458060376,2,0.1999999999999999,1.0,high,2,2,Hangzhou,6,7,50,2.0,1,1,1
8862,118.96116874762936,30.179552657805974,2,0.28,2.0,high,2,2,Hangzhou,1,11,30,2.0,2,2,2
8902,120.26129992358048,30.187097456788408,2,0.32,2.0,med,2,2,Hangzhou,6,7,10,2.0,1,1,2
8948,119.91005653360055,30.19652845551645,2,0.2866666666666667,3.0,high,2,2,Hangzhou,0,1,10,2.0,3,3,2
8955,120.20138298272536,30.19733555280712,2,0.18,1.0,high,2,2,Hangzhou,6,7,40,2.0,1,1,2
8998,120.22985880205265,30.20452362370528,2,0.2499999999999999,2.0,med,2,2,Hangzhou,6,7,10,2.0,1,1,2
9014,120.0045627213273,30.209736312836753,2,0.3133333333333333,2.0,med,2,2,Hangzhou,6,7,10,2.0,1,1,2
9058,120.28537461016803,30.219256493585867,2,0.24,1.0,high,2,2,Hangzhou,6,7,60,2.0,1,1,2
9064,119.69607765134889,30.22132105737361,2,0.2733333333333333,1.0,high,2,2,Hangzhou,6,7,50,2.0,1,1,1
9111,120.05756359644852,30.22904867949923,2,0.2666666666666666,2.0,low,2,2,Hangzhou,6,7,10,2.0,1,1,2
9118,119.9571312634218,30.230845697223767,2,0.2199999999999999,2.0,med,2,2,Hangzhou,6,7,10,2.0,1,1,2
9145,119.73156317753218,30.23668266050273,2,0.1933333333333333,1.0,high,2,2,Hangzhou,6,7,10,2.0,1,1,2
9152,120.2897757429078,30.238390496206197,2,0.2933333333333333,1.0,high,2,2,Hangzhou,6,7,30,2.0,1,1,2
9187,120.20398709774057,30.24746476684996,2,0.3099999999999999,2.0,low,2,2,Hangzhou,1,7,10,2.0,2,1,2
9189,119.86783776482656,30.24809350009849,2,0.32,2.0,high,2,2,Hangzhou,6,7,10,2.0,1,1,2
9239,119.80378723729484,30.26120771629668,2,0.3133333333333333,2.0,low,2,2,Hangzhou,6,7,30,2.0,1,1,2
9256,120.50447254042908,30.265608849036433,2,0.3166666666666666,2.0,med,2,2,Hangzhou,6,7,10,2.0,1,1,2
9299,120.08558904656944,30.27522267090766,2,0.24,1.0,high,2,2,Hangzhou,6,7,50,2.0,1,1,1
9373,120.02486500842365,30.29309920703093,2,0.3,2.0,low,2,2,Hangzhou,6,7,60,2.0,1,1,2
9378,120.4617142204276,30.29381712230053,2,0.3066666666666666,1.0,high,2,2,Hangzhou,6,7,30,2.0,1,1,2
9398,119.95488387649084,30.29902535233095,2,0.2933333333333333,1.0,med,2,2,Hangzhou,6,5,60,2.0,1,2,2
9405,120.16437244398172,30.300733188034428,2,0.3,2.0,low,2,2,Hangzhou,6,7,60,2.0,1,1,2
9482,120.19509565024,30.317263075639552,2,0.1133333333333332,1.0,med,2,2,Hangzhou,6,7,10,2.0,1,1,2
9484,119.63382860064272,30.317802626867017,2,0.2733333333333334,2.0,med,2,2,Hangzhou,6,7,10,2.0,1,1,2
9489,120.03411764310954,30.318970911343015,2,0.1866666666666667,2.0,high,2,2,Hangzhou,6,7,60,2.0,1,1,2
9493,120.04893969501116,30.320228377840102,2,0.3333333333333333,1.0,high,2,2,Hangzhou,6,7,30,2.0,1,1,2
9519,120.3256179971754,30.327411989637184,2,0.3066666666666666,2.0,low,2,2,Hangzhou,6,7,50,2.0,1,1,1
9536,120.25330475539164,30.33172394035587,2,0.3666666666666666,1.0,high,2,2,Hangzhou,6,7,50,2.0,1,1,1
9537,120.03411764310954,30.331813122376943,2,0.2199999999999999,2.0,high,2,2,Hangzhou,6,7,60,2.0,1,1,2
9607,120.10068310363536,30.34933293041593,2,0.2766666666666666,1.0,high,2,2,Hangzhou,6,7,60,2.0,1,1,2
9614,119.98965148740456,30.35031839174874,2,0.2166666666666666,1.0,high,2,2,Hangzhou,6,7,10,2.0,1,1,2
9637,119.97545370965038,30.3579568318533,2,0.2733333333333334,1.0,high,2,2,Hangzhou,6,7,60,2.0,1,1,2
9739,119.94832453884123,30.38885840215368,2,0.3133333333333333,3.0,high,2,2,Hangzhou,0,1,10,2.0,3,3,2
9779,120.23300246829533,30.400625969833715,2,0.2966666666666666,3.0,med,2,2,Hangzhou,0,7,10,2.0,3,1,2
9787,120.0961883297735,30.402333805537193,2,0.2533333333333333,2.0,high,2,2,Hangzhou,6,7,40,2.0,1,1,2
9805,120.19132325074874,30.409878604519612,2,0.2666666666666666,2.0,high,2,2,Hangzhou,6,7,40,2.0,1,1,2
9811,120.1305947535019,30.410957706974557,2,0.3866666666666666,1.0,high,2,2,Hangzhou,6,7,60,2.0,1,1,2
9822,120.11882718582184,30.414101373217232,2,0.2133333333333333,2.0,low,2,2,Hangzhou,6,7,40,2.0,1,1,2
9867,120.0242362751751,30.433057011795427,2,0.35,2.0,high,2,2,Hangzhou,1,2,40,2.0,2,2,2
9875,120.23758642417828,30.436200678038112,2,0.2266666666666666,2.0,high,2,2,Hangzhou,6,7,40,2.0,1,1,2
9877,120.291211573447,30.436740229265578,2,0.36,2.0,med,2,2,Hangzhou,6,7,60,2.0,1,1,2
9895,120.0740890249526,30.44482457947548,2,0.2033333333333333,2.0,high,2,2,Hangzhou,6,7,60,2.0,1,1,2
9904,120.0773263323174,30.44814660976029,2,0.2933333333333333,2.0,med,2,2,Hangzhou,0,7,60,2.0,3,1,2
9917,120.19895723175226,30.45668132917659,2,0.26,1.0,med,2,2,Hangzhou,6,7,10,2.0,1,1,2
9932,120.2604928262898,30.466112327904625,2,0.3133333333333333,2.0,high,2,2,Hangzhou,6,7,40,2.0,1,1,2
9966,120.0938517608215,30.49144448098925,2,0.2666666666666666,2.0,low,2,2,Hangzhou,0,1,40,2.0,3,3,2
9980,120.22123490061529,30.5124646833552,2,0.2533333333333333,2.0,med,2,2,Hangzhou,6,1,30,2.0,1,3,2
9985,120.326335912445,30.515608349597873,2,0.2766666666666667,2.0,med,2,2,Hangzhou,3,1,40,2.0,3,3,2
9989,120.2214132646574,30.52181095916321,2,0.3266666666666666,3.0,low,2,2,Hangzhou,6,7,30,2.0,1,1,2
10074,119.22590111807142,29.379692488142023,3,0.3266666666666666,3.0,low,3,3,Hangzhou,0,1,80,3.0,3,3,3
10079,119.10462694672084,29.3828361543847,3,0.22,2.0,low,3,3,Hangzhou,6,7,80,3.0,1,1,3
10287,118.74090253289232,29.440327344266777,3,0.3966666666666666,3.0,low,3,3,Hangzhou,0,1,80,3.0,3,3,3
10510,119.23281718380532,29.476258780555444,3,0.3133333333333333,3.0,high,3,3,Hangzhou,0,1,80,3.0,3,3,3
10523,118.68305015582494,29.477516247052517,3,0.2733333333333333,2.0,med,3,3,Hangzhou,0,1,80,3.0,3,3,3
10614,118.84331024768576,29.485694238384532,3,0.3133333333333333,2.0,high,3,3,Hangzhou,0,4,80,3.0,3,3,3
11962,118.96718853405152,29.54902239154558,3,0.38,3.0,high,3,3,Hangzhou,0,1,80,3.0,3,3,3
12060,119.17972712666298,29.55423508067704,3,0.3133333333333333,3.0,med,3,3,Hangzhou,0,1,10,3.0,3,3,2
12515,119.18502899781552,29.589176596531864,3,0.2866666666666667,3.0,low,3,3,Hangzhou,0,1,80,3.0,3,3,3
12546,118.99161994872335,29.593488547250537,3,0.1666666666666666,3.0,med,3,3,Hangzhou,0,1,80,3.0,3,3,3
12575,119.10975045383124,29.597082582699613,3,0.36,3.0,high,3,3,Hangzhou,0,1,80,3.0,3,3,3
12591,119.05100179745212,29.598518413238825,3,0.2299999999999999,3.0,med,3,3,Hangzhou,0,1,80,3.0,3,3,3
12610,119.11055755112194,29.599686697714823,3,0.3933333333333333,3.0,high,3,3,Hangzhou,0,1,80,3.0,3,3,3
13199,118.78105673787856,29.676945082566828,3,0.3299999999999999,3.0,med,3,3,Hangzhou,0,1,80,3.0,3,3,3
13384,119.65422006976016,29.71709928755311,3,0.3199999999999999,3.0,med,3,3,Hangzhou,0,1,80,3.0,3,3,3
13655,119.59699642594128,29.865859357797117,3,0.3,2.0,low,3,3,Hangzhou,0,1,80,3.0,3,3,3
13727,119.54156979984695,29.90502364234953,3,0.3299999999999999,3.0,high,3,3,Hangzhou,0,1,80,3.0,3,3,3
13813,119.86433291139852,29.95236591823397,3,0.3233333333333333,3.0,high,3,3,Hangzhou,0,1,80,3.0,3,3,3
14054,120.07310356361982,30.059714316994626,3,0.2966666666666667,3.0,med,3,3,Hangzhou,0,1,80,3.0,3,3,3
14119,120.12071338556746,30.077412489075744,3,0.3033333333333333,2.0,med,3,3,Hangzhou,0,1,80,3.0,3,3,3
14331,120.14389179284328,30.14568578530506,3,0.17,2.0,low,3,3,Hangzhou,0,1,80,3.0,3,3,3
14361,120.1320305840411,30.15789926309045,3,0.2199999999999999,3.0,med,3,3,Hangzhou,0,1,80,3.0,3,3,3
14446,120.18386317468634,30.208028477133283,3,0.2866666666666667,1.0,high,3,3,Hangzhou,0,1,80,3.0,3,3,3
14458,120.36056397213125,30.21197924066665,3,0.3133333333333333,2.0,med,3,3,Hangzhou,0,7,50,3.0,3,1,1
14467,120.2003930622915,30.21575164015786,3,0.2266666666666666,1.0,high,3,3,Hangzhou,0,7,80,3.0,3,1,3
14666,120.2188091496422,30.267044679575644,3,0.3066666666666666,3.0,low,3,3,Hangzhou,6,7,80,3.0,1,1,3
14733,120.16913476390684,30.308099622974716,3,0.2066666666666667,3.0,high,3,3,Hangzhou,6,7,80,3.0,1,1,3
14801,120.18682847688687,30.39631401911504,3,0.3,2.0,med,3,3,Hangzhou,0,1,40,3.0,3,3,2
14831,120.17523927324896,30.422725274654596,3,0.18,1.0,high,3,3,Hangzhou,6,7,80,3.0,1,1,3
14931,120.27342867844588,30.49800381863887,3,0.2133333333333333,3.0,med,3,3,Hangzhou,6,7,80,3.0,1,1,3
14949,120.2542010347034,30.50357323585462,3,0.3133333333333333,3.0,low,3,3,Hangzhou,0,1,80,3.0,3,3,3
