Original_ID,lon,lat,Class,margin,Human_Class,Conf,WC_local,WC_bams,City,DW_raw,ESRI_raw,WC_ee_raw,WC_C3,DW_C3,ESRI_C3,WC_ee_C3
4794,117.07783522117508,32.06469033018323,1,0.5266666666666666,2.0,high,1,1,Hefei,6,7,50,1.0,1,1,1
3140,117.38919129865091,31.993543759680964,1,0.4566666666666666,1.0,high,1,1,Hefei,4,5,50,1.0,2,2,1
11597,116.88918901150998,31.56855079876402,3,0.52,3.0,high,3,3,Hefei,0,5,80,3.0,3,2,3
4496,117.60568528212372,31.820528235959543,1,0.4733333333333334,2.0,high,1,1,Hefei,6,7,50,1.0,1,1,1
3600,117.83664214167084,32.24390422936507,1,0.56,2.0,high,1,1,Hefei,6,7,50,1.0,1,1,1
3827,116.98342228481413,32.59002510833633,1,0.3666666666666667,2.0,med,1,1,Hefei,6,7,50,1.0,1,1,1
4335,117.02375664107107,32.55535013836931,1,0.4399999999999999,2.0,med,1,1,Hefei,4,7,50,1.0,2,1,1
8584,116.86709045552064,31.906497008649783,2,0.2266666666666666,2.0,high,2,2,Hefei,7,5,30,2.0,2,2,2
103,117.64224671418738,31.957790811373005,1,0.5666666666666667,1.0,low,1,1,Hefei,6,7,50,1.0,1,1,1
7092,117.38191494484954,31.99282510745367,2,0.5733333333333334,2.0,med,2,2,Hefei,0,1,10,2.0,3,3,2
6014,117.39143708686122,32.18120182253353,2,0.3533333333333333,2.0,high,2,2,Hefei,6,7,10,2.0,1,1,2
558,117.22848269432193,31.762137742491777,1,0.5866666666666667,2.0,high,1,1,Hefei,6,7,50,1.0,1,1,1
4095,117.47066849492056,32.02184069113073,1,0.5266666666666666,1.0,med,1,1,Hefei,6,7,50,1.0,1,1,1
3067,117.13092565446657,32.547983953039534,1,0.52,2.0,med,1,1,Hefei,6,7,50,1.0,1,1,1
9835,117.45997854303954,31.84253696042047,2,0.5433333333333333,2.0,med,2,2,Hefei,0,1,30,2.0,3,3,2
9013,117.12805104555736,31.988872520203543,2,0.3133333333333333,1.0,high,2,2,Hefei,6,7,60,2.0,1,1,2
4410,117.53453871162144,32.18937649161902,1,0.5533333333333332,2.0,high,1,1,Hefei,6,7,50,1.0,1,1,1
2023,117.46914135893756,31.751268127553928,1,0.4466666666666667,2.0,high,1,1,Hefei,6,7,50,1.0,1,1,1
9274,117.1891364848775,31.792590630623422,2,0.4266666666666667,1.0,med,2,2,Hefei,6,7,10,2.0,1,1,2
6428,117.20018576287217,32.614010126422315,2,0.3066666666666666,1.0,med,2,2,Hefei,4,7,40,2.0,2,1,2
14901,117.29414954159108,31.866611810034875,3,0.56,1.0,med,3,3,Hefei,0,7,80,3.0,3,1,3
4968,117.23225561851524,31.86508467405187,1,0.48,2.0,high,1,1,Hefei,6,7,50,1.0,1,1,1
4714,117.22542842235592,31.74084767025814,1,0.52,1.0,high,1,1,Hefei,6,7,50,1.0,1,1,1
1857,117.44704280294822,31.968211268668792,1,0.4066666666666667,2.0,high,1,1,Hefei,6,7,50,1.0,1,1,1
5887,117.19524502880952,32.19485621485215,2,0.4066666666666667,2.0,high,2,2,Hefei,4,5,40,2.0,2,2,2
3230,117.17278714670653,31.855652363568616,1,0.4399999999999999,1.0,med,1,1,Hefei,6,7,50,1.0,1,1,1
1693,117.80717740035172,32.16871524008427,1,0.4266666666666667,2.0,med,1,1,Hefei,4,5,50,1.0,2,2,1
5902,117.60820056491926,32.20195290559669,2,0.3999999999999999,2.0,med,2,2,Hefei,6,7,40,2.0,1,1,2
7767,117.31184635268822,31.999113314442504,2,0.4066666666666667,2.0,med,2,2,Hefei,6,7,10,2.0,1,1,2
6469,117.20880958959972,31.6210124113566,2,0.2933333333333333,1.0,high,2,2,Hefei,6,7,60,2.0,1,1,2
4740,117.5835867261344,31.851879439375313,1,0.54,2.0,med,1,1,Hefei,6,7,50,1.0,1,1,1
6305,117.36853004711617,32.441174265757724,2,0.5466666666666667,2.0,med,2,2,Hefei,0,1,30,2.0,3,3,2
8482,117.25094057642492,31.78270916249811,2,0.37,1.0,high,2,2,Hefei,6,7,10,2.0,1,1,2
10588,117.4229679533338,31.77803792302069,3,0.3266666666666667,2.0,med,3,3,Hefei,0,7,80,3.0,3,1,3
3019,117.26926620822096,31.80193310957827,1,0.54,2.0,low,1,1,Hefei,6,7,50,1.0,1,1,1
9197,117.027439733736,32.54483984954511,2,0.3,1.0,med,2,2,Hefei,6,7,30,2.0,1,1,2
2910,117.37239280283788,31.8750559737056,1,0.5066666666666666,1.0,high,1,1,Hefei,6,7,50,1.0,1,1,1
1410,117.50624178017168,32.08436343490545,1,0.5666666666666667,2.0,med,1,1,Hefei,6,7,50,1.0,1,1,1
8505,117.12643407804596,31.81459935508435,2,0.4733333333333334,1.0,med,2,2,Hefei,6,7,30,2.0,1,1,2
545,117.21132487239524,31.751268127553928,1,0.5433333333333333,2.0,high,1,1,Hefei,6,7,50,1.0,1,1,1
487,117.43437655744212,31.925541292673117,1,0.5133333333333334,2.0,high,1,1,Hefei,6,7,50,1.0,1,1,1
8602,117.00965309111042,32.44611499982038,2,0.28,2.0,low,2,2,Hefei,4,5,10,2.0,2,2,2
5015,116.85819713420788,31.87514580523401,2,0.5266666666666666,2.0,high,2,2,Hefei,6,5,30,2.0,1,2,2
17,117.20764177973037,31.82951138880074,1,0.4899999999999999,2.0,high,1,1,Hefei,6,7,50,1.0,1,1,1
2666,117.05699430658352,32.60314051148447,1,0.4533333333333333,2.0,high,1,1,Hefei,6,7,50,1.0,1,1,1
9688,117.72749683465032,31.96443834447549,2,0.3866666666666667,2.0,high,2,2,Hefei,6,7,40,2.0,1,1,2
1869,117.49896542637032,32.13943016182198,1,0.53,2.0,low,1,1,Hefei,6,7,50,1.0,1,1,1
7925,116.74357210395422,31.82609779072109,2,0.58,2.0,high,2,2,Hefei,4,5,40,2.0,2,2,2
2717,117.55043889215035,31.76707847655443,1,0.51,2.0,med,1,1,Hefei,6,7,50,1.0,1,1,1
13362,117.3545163286839,31.713808380206142,3,0.5566666666666666,3.0,med,3,3,Hefei,0,1,80,3.0,3,3,3
1381,117.02510411399729,32.593259043359154,1,0.5233333333333333,2.0,med,1,1,Hefei,6,7,50,1.0,1,1,1
1631,117.22704538986734,31.82133671971525,1,0.47,1.0,med,1,1,Hefei,6,7,50,1.0,1,1,1
6480,117.01657011879814,31.873528837722596,2,0.5766666666666667,3.0,high,2,2,Hefei,0,1,30,2.0,3,3,2
8345,117.3725724658947,32.05750380791027,2,0.42,2.0,high,2,2,Hefei,6,7,30,2.0,1,1,2
7918,116.76989274177892,31.889159523666276,2,0.5,2.0,high,2,2,Hefei,6,7,40,2.0,1,1,2
4487,117.3770640423153,31.916019150661448,1,0.3799999999999999,2.0,med,1,1,Hefei,6,7,50,1.0,1,1,1
4572,117.19533486033792,32.3282560345439,1,0.4133333333333333,1.0,med,1,1,Hefei,4,7,50,1.0,2,1,1
7643,117.2318962924016,32.174374626374224,2,0.24,1.0,high,2,2,Hefei,6,5,60,2.0,1,2,2
5579,117.05591632824256,32.04402907864848,2,0.4866666666666666,2.0,high,2,2,Hefei,6,5,40,2.0,1,2,2
6730,117.12948835001195,31.65847215870438,2,0.3566666666666666,3.0,med,2,2,Hefei,0,5,10,2.0,3,2,2
7413,116.92422330759064,31.80885013726599,2,0.28,1.0,high,2,2,Hefei,6,7,30,2.0,1,1,2
7131,117.30771410238128,32.21309201511978,2,0.5800000000000001,2.0,high,2,2,Hefei,6,1,30,2.0,1,3,2
9019,117.17575158714412,31.98797420491942,2,0.4666666666666666,2.0,high,2,2,Hefei,6,7,30,2.0,1,1,2
4380,117.5731662688386,32.23087865774534,1,0.26,2.0,high,1,1,Hefei,6,7,50,1.0,1,1,1
10509,117.41667974634495,32.32358479506647,3,0.4966666666666666,3.0,high,3,3,Hefei,0,1,80,3.0,3,3,3
6173,117.11277968572732,31.688925046836033,2,0.5933333333333333,1.0,med,2,2,Hefei,6,7,10,2.0,1,1,2
8537,117.28777150307384,31.884578115717265,2,0.5066666666666666,1.0,med,2,2,Hefei,6,7,10,2.0,1,1,2
2458,117.00084960132604,31.844872580159183,1,0.5800000000000001,2.0,low,1,1,Hefei,6,7,50,1.0,1,1,1
1063,116.80178293436516,31.69745904203517,1,0.4533333333333333,2.0,high,1,1,Hefei,6,5,50,1.0,1,2,1
1414,117.47120748409102,32.0727751677403,1,0.4733333333333334,2.0,high,1,1,Hefei,6,7,50,1.0,1,1,1
5922,117.46330230959076,32.076637923462016,2,0.5866666666666667,2.0,high,2,2,Hefei,0,1,10,2.0,3,3,2
3319,117.47956181623334,32.03360862135269,1,0.5666666666666667,2.0,high,1,1,Hefei,6,7,50,1.0,1,1,1
5441,117.6686571835405,31.8931121109164,2,0.5466666666666666,2.0,high,2,2,Hefei,6,7,40,2.0,1,1,2
5923,117.26333732734577,31.659999294687385,2,0.4866666666666666,2.0,med,2,2,Hefei,6,5,30,2.0,1,2,2
5220,117.14368173150103,31.80148395193621,2,0.2933333333333333,1.0,med,2,2,Hefei,6,7,10,2.0,1,1,2
8981,117.22704538986734,31.872091533268005,2,0.4433333333333333,2.0,high,2,2,Hefei,6,7,30,2.0,1,1,2
1061,117.20018576287217,31.68739791085303,1,0.5666666666666667,2.0,med,1,1,Hefei,6,7,50,1.0,1,1,1
8979,117.00938359652518,31.82627745377791,2,0.42,2.0,high,2,2,Hefei,6,7,60,2.0,1,1,2
7059,117.58277824237868,31.9156598245478,2,0.33,2.0,med,2,2,Hefei,0,1,30,2.0,3,3,2
10608,117.47821434330716,31.926259944900412,3,0.4433333333333333,2.0,med,3,3,Hefei,0,1,80,3.0,3,3,3
11720,116.8629582052137,31.551392976837334,3,0.4866666666666667,3.0,high,3,3,Hefei,0,1,80,3.0,3,3,3
4808,117.39260489673056,31.943327935298683,1,0.38,2.0,high,1,1,Hefei,6,7,50,1.0,1,1,1
7866,117.03543473976464,31.945933049622628,2,0.5900000000000001,2.0,med,2,2,Hefei,0,5,10,2.0,3,2,2
9246,117.66443510170514,31.88152384375126,2,0.34,2.0,med,2,2,Hefei,6,7,10,2.0,1,1,2
1586,117.55034906062195,31.761059764150833,1,0.5233333333333333,1.0,med,1,1,Hefei,6,7,50,1.0,1,1,1
927,117.6799759561204,31.92293617834917,1,0.5733333333333333,1.0,high,1,1,Hefei,6,7,50,1.0,1,1,1
5062,117.14952078084782,31.969738404651796,2,0.2266666666666666,1.0,high,2,2,Hefei,6,7,60,2.0,1,1,2
3617,117.3891014671225,31.934254950929073,1,0.4666666666666667,2.0,med,1,1,Hefei,6,7,50,1.0,1,1,1
3886,117.16604978207565,31.75728683995753,1,0.54,2.0,med,1,1,Hefei,6,7,50,1.0,1,1,1
824,116.88119400548132,32.58140128160878,1,0.48,1.0,med,1,1,Hefei,6,7,50,1.0,1,1,1
5973,117.03417709836688,31.825289306965377,2,0.4966666666666667,1.0,med,2,2,Hefei,6,7,60,2.0,1,1,2
2773,117.37095549838328,32.45824225615599,1,0.5733333333333333,2.0,high,1,1,Hefei,6,7,50,1.0,1,1,1
2604,117.15293437892748,31.628288765157965,1,0.5333333333333334,2.0,high,1,1,Hefei,6,7,50,1.0,1,1,1
4512,116.95791013074512,31.95276024578194,1,0.39,1.0,high,1,1,Hefei,4,5,50,1.0,2,2,1
7358,116.99941229687144,32.56595025872192,2,0.3566666666666666,1.0,high,2,2,Hefei,6,7,40,2.0,1,1,2
3118,117.38649635279856,32.07538028206425,1,0.4266666666666667,2.0,high,1,1,Hefei,6,7,50,1.0,1,1,1
2862,117.33286693033662,31.846399716142187,1,0.3366666666666666,1.0,high,1,1,Hefei,6,7,50,1.0,1,1,1
2938,117.12616458346072,31.77300735742962,1,0.4266666666666667,2.0,high,1,1,Hefei,6,7,50,1.0,1,1,1
5623,117.20836043195766,31.76644965585555,2,0.2466666666666667,2.0,med,2,2,Hefei,6,7,10,2.0,1,1,2
2745,117.2680983983516,31.718569451211977,1,0.4166666666666666,1.0,high,1,1,Hefei,6,7,50,1.0,1,1,1
5379,116.80304057576292,31.697369210506757,2,0.56,1.0,high,2,2,Hefei,6,1,30,2.0,1,3,2
630,116.94919647248918,31.791602483810895,1,0.55,3.0,high,1,1,Hefei,0,5,50,1.0,3,2,1
9306,117.09634051602796,32.065947971581,2,0.5333333333333334,2.0,high,2,2,Hefei,6,5,10,2.0,1,2,2
10405,117.15140724294449,31.756568187730235,3,0.5533333333333333,3.0,high,3,3,Hefei,0,1,80,3.0,3,3,3
3557,117.57801717137284,31.914042857036385,1,0.5666666666666667,1.0,med,1,1,Hefei,6,7,50,1.0,1,1,1
1905,117.31283449950077,31.804178897788567,1,0.5,1.0,med,1,1,Hefei,6,7,50,1.0,1,1,1
6180,117.75013437981012,32.25369586596198,2,0.5700000000000001,2.0,high,2,2,Hefei,0,5,40,2.0,3,2,2
8624,117.33358558256391,31.706801520990012,2,0.3533333333333333,2.0,med,2,2,Hefei,0,1,40,2.0,3,3,2
8013,117.28579520944876,32.01618130484078,2,0.4066666666666667,2.0,med,2,2,Hefei,4,7,30,2.0,2,1,2
6535,117.12742222485848,31.780104048174167,2,0.3999999999999999,2.0,med,2,2,Hefei,6,7,30,2.0,1,1,2
7218,117.08636921637422,32.06603780310941,2,0.32,2.0,med,2,2,Hefei,6,7,60,2.0,1,1,2
