Original_ID,lon,lat,Class,margin,Human_Class,Conf,WC_local,WC_bams,City,DW_raw,ESRI_raw,WC_ee_raw,WC_C3,DW_C3,ESRI_C3,WC_ee_C3
2504,112.94055434863422,28.22187720777674,1,0.42,1.0,high,1,1,Changsha,6,7,50,1.0,1,1,1
6407,112.84353629794931,28.089645197954347,2,0.2566666666666667,1.0,low,2,2,Changsha,6,7,10,2.0,1,1,2
5804,113.06254556421766,28.282693152511634,2,0.5266666666666667,2.0,high,2,2,Changsha,6,7,10,2.0,1,1,2
8239,113.2824531457701,28.38878418756615,2,0.3266666666666666,2.0,high,2,2,Changsha,6,7,40,2.0,1,1,2
737,112.46283028053946,28.257899650669938,1,0.5833333333333334,2.0,low,1,1,Changsha,1,7,50,1.0,2,1,1
5000,112.59955386678244,27.935314632142617,2,0.3733333333333333,2.0,low,2,2,Changsha,6,7,10,2.0,1,1,2
4271,112.97442083484552,28.208222815458125,1,0.5633333333333334,2.0,med,1,1,Changsha,6,7,50,1.0,1,1,1
1335,113.05499971583104,28.273530336613614,1,0.5033333333333334,2.0,low,1,1,Changsha,6,7,50,1.0,1,1,1
34,113.10314941505986,28.295539061074543,1,0.5633333333333332,3.0,low,1,1,Changsha,6,7,50,1.0,1,1,1
3487,112.52670049724036,28.252869085078864,1,0.5133333333333334,1.0,high,1,1,Changsha,6,7,50,1.0,1,1,1
7355,113.13854303725417,28.13483045674556,2,0.5366666666666666,2.0,low,2,2,Changsha,6,7,40,2.0,1,1,2
4053,112.09829393824376,28.10689285140944,1,0.5466666666666666,2.0,med,1,1,Changsha,6,7,50,1.0,1,1,1
9271,112.38162257885506,28.15144928950177,2,0.2099999999999999,1.0,high,2,2,Changsha,6,7,10,2.0,1,1,2
10273,112.48465934194355,28.224302659043865,3,0.3633333333333333,2.0,high,3,3,Changsha,6,7,80,3.0,1,1,3
4401,112.62111343360132,28.42615410338552,1,0.4733333333333333,2.0,med,1,1,Changsha,6,7,50,1.0,1,1,1
1254,112.48816277155164,28.255474199402812,1,0.4333333333333333,1.0,low,1,1,Changsha,6,7,50,1.0,1,1,1
4370,112.75613022080448,28.468824079381196,1,0.52,1.0,low,1,1,Changsha,6,7,50,1.0,1,1,1
6997,112.34551030443345,28.165103681820387,2,0.24,2.0,low,2,2,Changsha,6,7,10,2.0,1,1,2
9408,113.0441301008932,28.29949164832467,2,0.3733333333333333,2.0,low,2,2,Changsha,6,7,10,2.0,1,1,2
1743,113.0147551911025,28.24397576376608,1,0.3466666666666667,3.0,med,1,1,Changsha,0,1,50,1.0,3,3,1
3382,112.3270050095806,27.979421912592883,1,0.5933333333333334,3.0,med,1,1,Changsha,6,7,50,1.0,1,1,1
10976,112.70034484166068,28.4763699277678,3,0.5666666666666667,3.0,low,3,3,Changsha,0,1,80,3.0,3,3,3
9321,112.8817146975244,28.265355667528127,2,0.4366666666666667,1.0,high,2,2,Changsha,6,7,10,2.0,1,1,2
6932,112.72001794638288,28.48149032488728,2,0.4133333333333334,2.0,high,2,2,Changsha,6,7,10,2.0,1,1,2
5774,113.44585669595143,28.433250794130064,2,0.4533333333333332,3.0,low,2,2,Changsha,0,1,30,2.0,3,3,2
901,112.978014095982,28.237148567606773,1,0.4,1.0,high,1,1,Changsha,6,7,50,1.0,1,1,1
6934,112.943339126015,27.987955907792017,2,0.3966666666666666,1.0,high,2,2,Changsha,6,7,30,2.0,1,1,2
9579,113.74625332696102,28.100514812892193,2,0.5933333333333333,2.0,high,2,2,Changsha,1,2,10,2.0,2,2,2
12868,112.65201547937502,28.32590211767778,3,0.3533333333333333,3.0,med,3,3,Changsha,0,1,80,3.0,3,3,3
8258,113.21013876539848,28.53260446455368,2,0.55,2.0,low,2,2,Changsha,6,7,30,2.0,1,1,2
6223,113.47307564906028,28.024697002912507,2,0.3533333333333333,2.0,high,2,2,Changsha,1,7,10,2.0,2,1,2
7827,112.97109706829428,28.324824139336837,2,0.5066666666666666,2.0,high,2,2,Changsha,1,7,10,2.0,2,1,2
9432,112.32278292774522,27.963072574421908,2,0.5066666666666666,2.0,high,2,2,Changsha,6,7,10,2.0,1,1,2
2609,112.83473280816494,28.168786774485277,1,0.4766666666666666,2.0,med,1,1,Changsha,1,7,50,1.0,2,1,1
14914,113.63072998142324,28.1404000115071,3,0.5933333333333333,2.0,med,3,3,Changsha,0,1,80,3.0,3,3,3
12286,112.62910843963,28.096023236471595,3,0.47,3.0,high,3,3,Changsha,0,1,80,3.0,3,3,3
13352,112.58787576808888,28.185675101826725,3,0.4299999999999999,3.0,high,3,3,Changsha,0,1,80,3.0,3,3,3
5889,112.63656445648816,28.411062406612313,2,0.4733333333333333,2.0,low,2,2,Changsha,6,7,10,2.0,1,1,2
5768,114.15714273791728,28.380879013065897,2,0.5,2.0,low,2,2,Changsha,6,7,30,2.0,1,1,2
6204,113.46400266469068,28.221248387077857,2,0.5033333333333333,2.0,low,2,2,Changsha,7,7,10,2.0,2,1,2
8426,113.53613738200546,28.119828591500763,2,0.3933333333333333,2.0,low,2,2,Changsha,1,7,10,2.0,2,1,2
5216,113.90812974115936,28.389682502850267,2,0.5533333333333332,2.0,high,2,2,Changsha,6,7,10,2.0,1,1,2
5225,113.30239574507756,28.511494055376875,2,0.5933333333333333,3.0,high,2,2,Changsha,6,7,30,2.0,1,1,2
9574,113.11087492650329,28.04967016781103,2,0.4933333333333333,2.0,high,2,2,Changsha,1,7,10,2.0,2,1,2
8708,112.7767016408108,28.413038700237376,2,0.5233333333333334,3.0,high,2,2,Changsha,0,1,10,2.0,3,3,2
5852,113.6168060945194,27.950675823501054,2,0.36,2.0,low,2,2,Changsha,6,7,10,2.0,1,1,2
2357,112.04780861927624,28.02721228570804,1,0.47,2.0,high,1,1,Changsha,6,7,50,1.0,1,1,1
393,112.91441337386634,27.99765771286051,1,0.3633333333333333,2.0,high,1,1,Changsha,6,7,50,1.0,1,1,1
6907,112.90812516687753,28.201395619298815,2,0.51,3.0,high,2,2,Changsha,0,7,40,2.0,3,1,2
1475,112.80248328946504,28.46954273160849,1,0.56,2.0,low,1,1,Changsha,6,7,50,1.0,1,1,1
5365,113.08688990841728,28.33829886859863,2,0.5933333333333333,2.0,low,2,2,Changsha,6,7,10,2.0,1,1,2
3806,113.80293702138896,28.03835139523112,1,0.52,2.0,high,1,1,Changsha,6,7,50,1.0,1,1,1
6599,113.2486764910872,28.562608195043275,2,0.44,2.0,high,2,2,Changsha,6,7,40,2.0,1,1,2
2658,113.05104712858092,28.217565294412967,1,0.5266666666666666,2.0,low,1,1,Changsha,6,7,50,1.0,1,1,1
1831,112.9855599443686,28.16914610059893,1,0.5833333333333334,2.0,high,1,1,Changsha,6,7,50,1.0,1,1,1
6177,113.29314309765114,28.11237257464257,2,0.3533333333333334,3.0,med,2,2,Changsha,6,7,10,2.0,1,1,2
10994,112.76637101504345,28.36219405515621,3,0.5566666666666666,3.0,high,3,3,Changsha,0,7,80,3.0,3,1,3
7871,113.21337270042132,28.12512865167707,2,0.5133333333333333,3.0,high,2,2,Changsha,0,1,10,2.0,3,3,2
7469,112.76834730866852,28.339826004581635,2,0.4533333333333333,3.0,high,2,2,Changsha,4,5,30,2.0,2,2,2
4886,112.88746391534276,28.219900914151676,1,0.5733333333333333,1.0,high,1,1,Changsha,6,7,50,1.0,1,1,1
1346,112.94666289256624,28.14219664207534,1,0.5866666666666667,3.0,high,1,1,Changsha,1,7,50,1.0,2,1,1
10031,112.79691373470352,28.27209303215902,3,0.5766666666666667,2.0,high,3,3,Changsha,0,1,80,3.0,3,3,3
3354,113.67357962047576,28.253947063419808,1,0.4466666666666667,2.0,high,1,1,Changsha,6,7,50,1.0,1,1,1
853,112.01115735568416,28.09575374188636,1,0.54,2.0,high,1,1,Changsha,6,7,50,1.0,1,1,1
48,112.9508849744016,28.24478424752179,1,0.3866666666666666,1.0,low,1,1,Changsha,6,7,50,1.0,1,1,1
5978,113.62551975277536,28.186932743224492,2,0.4333333333333333,2.0,low,2,2,Changsha,6,7,30,2.0,1,1,2
4826,113.33239947556716,28.10626403071056,1,0.52,1.0,low,1,1,Changsha,6,7,50,1.0,1,1,1
108,113.88082095652211,28.413308194822612,1,0.5166666666666667,2.0,high,1,1,Changsha,6,7,50,1.0,1,1,1
14590,112.4367791373,28.09952666607966,3,0.5,3.0,med,3,3,Changsha,0,1,80,3.0,3,3,3
7514,113.44944995708794,28.34018533069528,2,0.3533333333333333,2.0,low,2,2,Changsha,6,7,40,2.0,1,1,2
8812,113.05787432474024,28.01903761662255,2,0.2466666666666666,2.0,med,2,2,Changsha,6,7,10,2.0,1,1,2
1212,113.12264285672524,28.271284548403315,1,0.2833333333333332,3.0,high,1,1,Changsha,6,7,50,1.0,1,1,1
12456,113.62713672028676,28.138333886353625,3,0.5233333333333333,1.0,high,3,3,Changsha,0,1,80,3.0,3,3,3
5393,112.8765943004049,27.971696401149455,2,0.4766666666666667,2.0,med,2,2,Changsha,6,7,10,2.0,1,1,2
3068,112.15641493712629,27.99136950587167,1,0.28,2.0,high,1,1,Changsha,1,7,50,1.0,2,1,1
13673,112.917826971946,28.076709457863025,3,0.4733333333333333,2.0,high,3,3,Changsha,0,1,80,3.0,3,3,3
9368,113.29637703267396,28.201305787770405,2,0.4733333333333334,2.0,low,2,2,Changsha,6,5,10,2.0,1,2,2
6642,112.52607167654148,28.06637883209565,2,0.4866666666666667,2.0,low,2,2,Changsha,6,7,60,2.0,1,1,2
3106,112.9118980910708,28.236519746907888,1,0.5133333333333334,1.0,high,1,1,Changsha,6,7,50,1.0,1,1,1
8589,113.21615747780208,28.12881174434196,2,0.5266666666666666,2.0,high,2,2,Changsha,6,7,30,2.0,1,1,2
9373,112.5548177656333,28.027302117236452,2,0.4733333333333334,3.0,med,2,2,Changsha,6,7,40,2.0,1,1,2
13875,112.611231965476,28.003227267622048,3,0.3666666666666667,3.0,high,3,3,Changsha,0,1,80,3.0,3,3,3
3156,112.87398918608096,28.18872937379273,1,0.3866666666666666,1.0,high,1,1,Changsha,0,7,50,1.0,3,1,1
309,112.72415019668983,28.46612913352884,1,0.4866666666666666,1.0,high,1,1,Changsha,6,7,50,1.0,1,1,1
5410,113.14581939105553,28.206246521833062,2,0.3166666666666666,2.0,low,2,2,Changsha,6,7,60,2.0,1,1,2
6618,113.317756936436,28.28071685888657,2,0.3166666666666666,1.0,low,2,2,Changsha,6,7,60,2.0,1,1,2
